0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-1.0172741,-0.20300007,-0.9311237,-1.0494332,-1.8586316,-0.30659986,-1.6620903,-2.4190998,-0.90986574,2.7346408,-1.1336002,-1.2179997,-0.82800037,-0.44090095,-1.4375,-0.034500286,-0.51739883,0.6193973,-1.280332,-0.1561006
-0.8190002,-0.5,-1.3489971,-0.6100001,-0.45000023,-0.2,-0.35,-0.9000001,0.18074554,-0.92677647,-0.4,-0.64000005,-0.4,-0.6,-0.5,-0.46999997,-1.8900001,-2.0300007,-2.36264,-0.65000004
-1.3390006,-0.35,-2.222494,-0.17999998,-1.0490004,-0.45,-0.28499997,-0.6900002,1.1074822,-0.8595661,-0.45,-0.7200001,-0.48000002,-0.3,-0.315,-1.0300002,-1.1289015,-0.702501,-2.445169,-0.22999996
-0.42299998,-0.21500002,-0.25600994,-0.8400001,-1.6150005,-0.39000002,-0.32999998,-0.9200002,1.4158901,-1.9479216,-0.039999977,-0.35999995,-0.12500009,-0.27000004,-0.29000002,-0.63,-2.145,-2.2350001,-1.2079862,-0.24999997
0.10299939,-0.6,-0.6860048,-0.47000006,-0.6550004,-0.32,-0.49000004,-0.43900004,0.8099525,-0.9793021,-0.355,-0.46999994,-0.07499998,-0.12489999,-0.6,-0.87990016,-1.4969004,-2.2599,-1.9969853,-0.38
-1.4963981,-0.18300003,-1.6436868,-0.7445001,-0.6590016,0.0005000308,-0.6599006,-0.9435008,0.3150939,2.1855779,-0.55999994,-0.7954999,-1.5780003,-0.713,-0.25999996,0.4655005,-1.5076884,-0.943493,-1.9752021,-0.49950004
-1.0580003,-0.18,-3.0852697,-0.27999997,4.411497,-0.15,-0.09000001,0.27744445,0.1829982,-0.29288027,-0.65000004,-0.17999996,-0.15999997,-0.49999997,-0.16099995,-0.77,-1.2500002,-2.0460005,-1.898657,-0.58000004
-0.89549136,-0.1929999,-1.3313211,-0.5685,-0.50217557,0.029000126,-1.0314997,-0.2940008,1.7087661,1.3565496,-0.3294997,-0.24850017,-0.5014998,-0.73900056,-0.12449979,-0.8934999,-1.7528727,-2.592503,-0.3805093,-0.5194998
-0.47000077,-0.19999999,-0.15800363,-0.59999996,-0.84500045,-0.29000002,-0.25499997,-0.67000014,1.633183,-1.9609284,-0.22399998,-0.6,-0.33999994,-0.26999998,-0.555,-0.62,-2.4339995,-1.7150003,-2.009989,-0.45999998
-1.1450001,-0.4,-1.525,-0.6,-0.050000004,-0.2,-0.53000003,-0.7300001,-1.5400006,-3.0149953,-0.4,-1.0300001,-0.5,-0.3,-0.5,-0.70000005,-1.9050003,-1.1900002,-3.0579982,-0.6
-1.0649028,-0.43000016,-1.7317767,-0.74899995,-1.1151004,-0.59999996,-0.5300003,-1.0620005,1.7960366,0.5498544,0.50299996,-1.2025006,-0.4270005,-0.4274999,-0.832,0.3485,-2.3147986,-1.4172015,-0.9139141,-0.88000035
-0.57850045,-0.16999999,-1.5829939,-0.46999997,-0.08399991,-0.42,-0.039999984,-0.9200002,2.6381953,-1.8756216,-0.62000006,-0.9000001,-0.019999988,-0.8150001,-0.10999999,-0.68000007,-2.5049999,-1.7650003,-2.0610974,-0.55
-1.7025956,-0.70366,-2.0106647,-2.01396,-0.3300343,-0.9145001,-1.1519598,-1.656693,-0.5611078,4.08104,-0.108660616,-0.50965255,-1.3933606,-1.5111605,-2.009793,-0.6796618,-1.2519817,0.4358453,-1.0939738,-0.64216006
-1.8250004,-0.13,-1.7299963,-0.86,1.1749995,-0.35999998,-1.0000001,-0.6600001,0.595497,-0.18321642,-0.57,-0.5600001,-0.5900001,-0.52,-0.41999996,-0.72,-0.9440006,-1.33,-2.5369868,-0.8000001
-1.1450001,-0.3,-2.8219988,-0.62,-0.6000001,-0.46,-0.63000005,-0.8920002,1.0130044,-1.40389,-0.52,-0.8600001,-0.75200003,-0.3,-0.47999996,-0.52000004,-2.462,-1.392,-2.8279948,-0.56
-1.0760002,-0.064999975,-0.93760234,-0.4000001,-1.8570006,-0.70000005,-0.21899986,-0.98000014,3.1509235,-2.1741107,-0.55,-0.71000004,-0.25,-0.58500004,-0.655,-0.63500017,-3.6399987,-2.48,-0.8014779,-0.50500005
-0.82710004,-0.23000002,-1.805099,-0.65000004,-0.75000024,-0.11000001,-0.55,-0.6,2.6078985,-2.626841,-0.13999999,-0.92000014,-0.6400001,-0.25,-0.32,-0.66,-2.0900004,-1.2900002,-1.9233929,-0.5
-0.8800001,-0.2,-1.1289997,-0.8000001,-0.56,-0.1,-0.41,-0.62500006,1.1109987,-3.6599908,-0.5,-1.0000001,-0.31,-0.4,-0.31,-1.2000002,-2.22,-1.0000001,-2.3049986,-0.8000001
-0.82200104,-0.040000007,-0.7054872,-0.524,0.98149717,-0.31,-0.22199999,-0.577,1.5653893,-0.22985333,-0.7380001,-0.637,-0.5749999,-0.37999997,-0.56,-0.593,-1.5340005,-1.2595011,-1.4007603,-0.5780002
-1.5347502,-0.5,-1.208002,-0.8237501,-0.40299994,-0.5,-0.70000005,-0.46499997,0.6609369,-1.8973542,-0.6,-0.32375002,-0.70000005,-0.42,-0.24200001,-0.8237501,-2.28375,-1.5400002,-1.5587472,-0.5
-1.1874527,-1.1040008,-0.69787437,0.14344755,-1.3823571,0.4746501,-1.6525007,-0.7446672,-0.8051051,3.0602608,-0.7885008,-0.23961692,-1.8041,-1.4235003,-1.3185015,0.26484865,-0.55078566,1.4489422,-0.97335964,-1.3003501
-0.4180006,0.504,-1.326465,-1.0900002,-2.0100005,-0.6,-0.5379999,-1.0420002,3.9436946,-1.9700813,-0.14999995,-1.2400001,0.5850001,-0.69,-0.44999996,-0.8400001,-3.467499,-0.8250001,-1.1144075,-0.20750001
-1.8704997,-0.10999998,-1.8976309,-0.6379999,-1.2089992,-0.7450002,-0.85500044,-1.2950002,-0.9757132,1.582188,-1.1130003,0.34800005,-0.33299986,-0.6780002,-0.603,-0.845,0.4788492,-0.18630368,-2.50216,-0.41000006
-1.3341118,-0.089999974,-2.6402457,-0.50960994,-0.3095019,-0.73500013,0.03500013,-1.18,-0.40841326,2.0202434,-1.1980002,0.5593902,-0.33949986,-0.4174999,-0.42900032,-0.7796099,-0.97895986,-2.113497,-2.2278242,-0.7670001
0.46532282,-0.034999862,-1.2346764,-1.2750003,-0.78605354,-0.30200043,-0.16400054,-1.7113,-0.22176781,2.4546816,0.2170001,-1.2730005,-0.9000005,-0.5750003,-0.7590003,-0.63000035,-1.0501103,0.25753036,-1.5234425,-1.1180001
-1.5600003,-0.5,-0.96999997,-0.8000001,-0.225,-0.1,-0.3,-1.0000001,-2.36,-3.7149937,-0.3,-0.70000005,-0.6,-0.3,-0.5,-0.70000005,-2.4299998,-0.7900001,-1.9499997,-0.6
-0.14300066,-0.45,-0.814359,-1.0100001,-1.4500003,-0.020000003,-0.5650001,-0.68999994,3.037015,-2.1055605,-0.50000006,-0.8450001,-0.62000024,-0.74000007,-0.37999997,-0.64500016,-2.6375895,-1.1060001,-1.3689307,-1.0
-0.90049994,0.8594999,-1.2509632,-0.9600002,-2.1649997,-0.39999998,0.009500146,-1.4295003,2.980666,0.499463,0.28,-0.9205002,1.0255002,-0.35799998,-0.022499993,-0.20399988,-2.4629962,-2.063,-0.9471197,-1.2275002
0.7411857,-0.7095006,-1.2664148,-0.7384002,-1.64239,0.25700003,-1.2899002,-0.044401266,0.5248389,0.93183506,0.07560057,-0.5293999,-0.112999655,0.8451992,-0.28239983,-1.6734006,-1.5849528,-1.514106,-1.0030718,-0.76200014
-0.8104845,-0.41300026,-1.089719,-0.28810978,-1.5482467,-0.72500014,-1.5050004,-1.6534015,-1.161258,2.4443433,0.009000152,0.056190424,-1.7820007,-0.8570006,-0.75900024,0.6299898,1.1386489,0.8785375,-1.5150666,-1.3590006
-0.8290022,-0.72000015,-1.5606595,-0.27749997,0.42099947,-0.07,-0.218,-0.5925005,2.5795252,0.07675298,-0.28499982,-1.0625004,0.07999979,-0.44999996,-0.6350002,-0.68750024,-2.622696,-2.7324986,-1.3198292,-0.85500014
-0.6212017,0.14500007,-1.4435666,-0.56999993,-0.32783204,-0.7800001,-0.14199975,0.03099911,1.7074172,-0.27796,-0.04399988,-0.42299983,-0.41000006,-0.31799987,-0.9274001,-0.40000015,-2.8689666,-2.2777004,-0.67059493,0.3900002
-1.0549998,-0.3,-0.97093314,-0.81500006,0.9454993,-0.25,0.465,-0.7750005,1.3080844,-0.49722624,-0.475,-0.8700001,-0.18499996,-0.16,-0.46999997,-0.27499998,-2.5700011,-2.2630002,-1.3737671,-0.8300001
-1.5563,-0.44,-2.1377828,-0.11499996,-0.21220064,-0.24000001,-0.88500005,-0.5400004,-0.20853445,1.478613,-0.9670001,-0.4350004,-0.59000015,-0.252,-0.71500015,-0.91900015,-0.6058504,-2.477999,-2.7436411,-0.7610002
-1.7724996,-0.6860001,-2.109362,-0.73700017,0.7150005,-0.53249997,-0.66200054,-1.1785008,-0.12121256,1.5555955,-0.39650002,-0.022499837,-0.5650003,-0.45599997,-0.60750014,-0.3724999,-1.413204,-2.7123966,-2.16504,-0.5725
-0.60000026,-0.3,-0.4350011,-0.3,-0.53000003,-0.5,-0.4,-0.62000006,0.56199855,-3.4749892,-0.13,-0.70000005,-0.31,-0.5,-0.4,-0.9000001,-2.0800004,-1.2000002,-1.9749981,-0.44
-1.4025004,-0.29,-2.8874896,-0.40699983,0.1511991,-0.40999997,-0.4475001,-0.9320002,-0.12141765,1.0514225,-0.6170001,-0.33399996,-0.94500005,-0.51199996,-0.5600002,-0.48699996,-1.7065024,-1.1269988,-2.8216887,-0.035000056
-0.25949997,-0.0945,-1.253504,-0.48999995,0.5340003,-0.3,-0.71700007,-0.6845005,2.8249185,-1.5492233,-0.59450024,-0.6250001,-0.15450002,-0.442,-0.24,-0.63500017,-2.2325,-2.6844997,-1.3617733,-0.57
-0.5454013,-0.3,-0.80960566,-0.48289996,-1.3375009,-0.255,-0.3500002,-0.51500005,3.0962305,-1.1147133,-0.06999997,-0.42290017,-0.7000001,-0.029999986,-0.14000002,-0.36289993,-3.1392486,-2.045,-0.87778926,0.02500002
0.8377549,-1.0240006,-0.58408374,-0.68659997,-2.0491517,-1.7771002,-1.2369993,-1.5518072,-0.47895473,3.085525,-0.84659994,-1.5945009,-0.47546652,0.83819777,-1.2021006,-1.7546,-1.4809066,-0.86316085,-0.36199418,-1.2025007
-1.0000001,-0.5,-1.4999999,-0.3,-0.5,-0.22999999,-0.4,-0.8000001,-1.3239994,-2.700995,-0.3,-0.70000005,-0.8000001,-0.2,-0.3,-0.6,-1.7900002,-1.0290002,-2.7899988,-0.4
-1.4985667,-0.23999998,-2.079805,0.46290004,-1.4314994,0.305,-0.15950009,-1.5700008,-0.4878748,2.2663033,-0.81600016,-0.85860074,-0.7900002,-0.59300023,-0.93000025,0.082400225,-0.7106455,1.1619513,-1.8992121,-0.317
-2.0441086,-0.18600002,-1.8433566,-0.31599993,-0.55399996,-0.13,-0.40999997,-0.94500047,-0.5526604,1.823817,-0.328,-0.74100006,-0.80500007,-0.81100005,-0.175,7.4505806e-08,-0.36126024,-0.9986004,-2.5651774,-0.35999992
-0.5265016,-0.48,-2.0953815,-1.0070001,-0.49100122,-0.12,-0.442,-1.1080003,1.9974486,0.80470645,-0.265,-0.81700015,0.064999975,-0.285,-0.74000007,-0.7850001,-2.7122996,-2.094099,-2.391636,-0.51500005
-2.0178475,0.020000074,-1.6843096,-0.4972099,-1.1769909,0.43549994,-1.7469988,-1.4611665,-0.45708984,3.6502979,-0.42273313,-0.41394454,-0.57503325,-0.8120002,-1.1924003,0.6930911,0.5835606,0.70087093,-1.0118674,-1.3372333
-1.3300002,-0.4,-1.92,-0.8000001,-0.020000026,-0.4,-0.2,-0.8000001,-1.7900002,-3.4749925,-0.4,-1.0000001,-0.5,-0.2,-0.2,-0.70000005,-1.8400003,-0.91000015,-2.3249993,-0.5
-1.7930002,-0.22999999,-2.3009956,-0.74500006,-1.0100002,-0.335,-0.48800004,-0.9080004,-0.15096974,1.3830866,-0.37299997,-0.6680001,-0.67,-0.61,-0.8480001,-0.30299994,-0.94240165,-0.80100054,-2.5424645,-0.453
-0.6795026,-0.7400001,-0.858999,-0.46599993,-1.7444998,-0.46000004,-0.29699987,0.06100028,0.4807996,0.10937583,-0.29200003,-0.40600002,-0.13999996,-0.10699999,-0.76000017,-0.6460002,-1.9712995,-2.2259998,-1.6006,-0.92700016
-1.7154894,-0.288,-1.7708877,-0.47748995,-1.6029991,-0.16659993,-0.22249994,-1.0770004,-0.32162392,2.329815,-1.2600002,-0.25798982,-0.6195,-0.5119999,-0.9350002,0.4260101,-0.68445516,-0.37708378,-2.1716492,-0.93960017
-0.13049978,0.9290002,-1.0575417,-0.35100007,-2.1301992,-0.19999999,-0.34749994,-1.5200002,3.0527835,-0.18838122,0.6064993,-1.5780004,0.6809998,-0.85100013,-0.07999994,-0.58049995,-2.6994977,-0.25550023,-0.060637824,-0.81000036
-0.3780004,0.020000003,-0.5680037,-0.85000014,-0.9200005,-0.2,-0.7900001,-0.65199995,1.4331348,-2.401931,-0.5,-0.61200005,-0.25,-0.3,-0.44,-0.68200004,-1.9700003,-1.3220001,-1.8979952,-0.31
-1.2553693,-1.0200003,-1.237457,-0.42879975,-1.3085952,-0.7560001,-0.71680033,-1.3207995,-0.2461611,2.7201703,-0.6218002,-1.7648002,-1.3130008,-0.9168005,-0.22200039,-0.58979994,-0.35485095,-0.5528448,-1.733891,-0.13899978
-1.2000002,-0.2,-1.8000003,-0.8000001,-0.3,-0.3,-0.5,-0.5,-2.5999997,-5.589996,-0.3,-0.70000005,-0.5,-0.3,-0.5,-0.70000005,-1.8300003,-1.0000001,-3.5999987,-0.5
-2.0594654,-0.7860004,-2.584095,-0.08595064,-1.3675381,-0.4445005,-1.1407344,-2.438503,-0.2698781,3.668099,-1.1395015,-0.234184,-0.8695006,-1.1188964,-0.77800065,0.32665193,-0.04886578,1.5122256,-1.7644421,-1.3474997
-0.17599997,-0.55,-0.49600872,-0.42999998,-0.9970001,-0.3,-0.27499998,-0.87600017,2.4316645,-2.895026,-0.5,-0.9400002,-0.25000003,-0.21499997,-0.6660001,-0.79000014,-2.363,-1.8360003,-1.5504807,-0.33
-1.0365052,-0.757,-1.8602482,-0.28799996,-1.5379653,0.5030001,-1.4290004,-1.2920003,-0.45489433,1.6428732,-0.9250003,-1.1755005,-1.3230001,-0.9400003,-1.0450006,-0.54599994,0.015292324,-0.23591602,-1.5470531,0.09400008
-0.8650006,-0.4,-1.0349976,-0.8000001,-0.8400001,-0.2,-0.059999995,-0.7700001,2.4426093,-2.6957047,-0.43,-0.3,-0.43,-0.1,-0.4,-0.8200001,-2.3100002,-1.3300002,-2.4422057,-0.35
-1.2924993,-0.35499996,-2.689069,-0.46749994,-1.4935,-0.7635001,-0.30300006,-1.1595002,0.14099099,0.7841845,-0.6625,-1.0560001,-0.64400005,0.117500015,-0.5900001,0.14600004,-0.87300396,-0.19700408,-1.4064565,-0.48749995
-0.68371433,-0.7600003,-1.3368318,-1.4425001,-0.035474345,-0.6259998,-0.26953447,-1.027101,0.11536753,2.7545984,-0.45300055,-0.87653315,-0.61399996,-0.6534999,-0.81650037,-1.1260004,-1.1439764,-1.796795,-1.0538692,-1.252
-0.44450048,-0.6,-1.5454384,-0.56,-1.6250001,-0.52,-0.06999997,-0.991,3.1142802,-1.8828486,-0.32500008,-0.75600004,-0.0649999,-0.11999997,-0.069499955,-0.81600004,-2.790499,-1.2259998,-1.4546678,-0.41500002
-0.8100002,-0.36,-1.2700001,-0.70000005,-0.56,-0.3,-0.17,-0.46,0.9184996,-4.7819934,-0.19500002,-1.0000001,-0.56,-0.16,-0.5,-0.9600001,-1.9700004,-1.2000002,-1.7499986,-0.5
-0.36800015,1.4901161e-08,-1.1783466,-0.89000005,-0.75100017,-0.25,-0.3,-0.8300002,3.377328,-3.5756586,-0.31500003,-0.40999994,-0.64,-0.3399999,-0.35999995,-0.76,-2.6499996,-1.3900002,-1.6378151,-0.13999999
-0.99200094,-0.62,-1.0945059,-0.69000006,-1.1955001,-0.19,-0.59000003,-0.7700002,2.8870156,-3.5461824,-0.68,-0.6100001,-0.5400001,-0.16999999,-0.57,-0.67,-2.26,-1.1200002,-1.4334872,-0.4
-2.578499,-0.9250003,-2.0698683,-0.2938999,-1.4170542,-0.3168999,-1.0975,-2.0347984,-0.44434276,3.1443284,0.41299933,-0.024399482,-0.9024005,-0.40139997,-1.2709006,-0.8550002,-0.17839381,0.049912237,-1.1294302,-0.17739972
-1.7809997,-0.39999998,-2.9388723,-0.37349996,-0.33350152,-0.76000005,-0.35699984,-1.6470002,-0.6633377,2.5365584,-0.47200006,-0.63800013,-0.32499996,-0.8700001,-0.21499996,-0.6544999,-0.67169917,-1.0867052,-2.4797378,-0.07099993
-0.20631674,-0.18999991,-1.2311246,0.31040016,-2.152214,-0.4229999,-0.94040066,-1.179668,-1.6092434,2.1272268,-0.85800046,-0.57610005,-0.9537007,-1.7026007,-0.8130003,-1.2809001,0.42372754,0.020003587,-1.7662235,0.34660017
-1.4580002,-0.4,-2.0519924,-0.23000005,0.947,-0.29,-0.35499996,-0.8450001,1.9613534,-0.1878296,-0.40499994,-0.9800003,-0.51,-0.104999974,-0.29,-0.9350002,-2.3055,-1.5570004,-1.6989691,-0.69000006
-0.52200025,-0.22999999,-0.30700475,-0.70000005,-0.7,-0.2,-0.5450001,-1.0250002,1.7775044,-3.2629886,-0.62000006,-0.6,-0.10499998,-0.8000001,-0.4,-0.8000001,-1.9700004,-1.2950001,-0.9399932,-0.70000005
0.26799926,0.30000007,-0.14592311,-0.66999996,-1.7450001,-0.14000002,-0.16899994,-1.5780001,3.373445,-1.7099539,0.17100015,-1.3790003,0.3160001,-0.32000017,-0.4684,-0.65400004,-3.016999,-2.303778,-1.0279031,0.015000142
-0.9609019,-0.45999995,-1.7173765,-0.5829999,-0.3965016,-0.20999998,-0.08199992,-1.3850005,1.0927981,0.23843703,-0.51800007,-0.75500023,0.040000126,0.13770005,-0.38749996,-0.58799994,-1.9295992,-0.9881998,-1.3735241,-1.0000001
