0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-0.7847467,-0.3367574,-1.7830001,-0.59719944,-2.0270007,-0.9161681,-0.78223467,0.15367311,-0.1966151,-0.0007252991,-0.021254033,0.32338908,-1.7554005,-0.32115117,0.078875214,0.61728776,-0.025800692,0.060538523,-1.9904002,-1.0763997,0.20073745,-2.2100022,-0.11161324,-1.2353508,-1.0484989,-1.3471466,0.13011532,-0.37065956,-0.6995,-1.6710002,5.58824,-0.75514597,-1.8490001,-0.037565246,0.19723535,-0.5679952,-0.31613797,-1.7163997,-1.2103993,-1.3169996,0.565142,-1.4809997,-1.3334382,-1.6479992,-0.54452294,0.24638572,-0.49401322,-0.30353346,-0.7779602,-0.005600459
-0.62199366,-0.29970658,-0.26,-1.2379999,0.0997002,0.8613016,-0.56416434,-2.0386078,0.54844844,1.4342105,-0.021327121,0.5194498,-0.4939999,-0.40778357,0.31607905,0.45586634,0.062439717,0.37951848,-0.28499997,0.38600004,0.5749901,-2.6240003,-0.1972266,-0.35000002,-0.60799986,0.19973393,1.4416244,0.46702376,-1.0786666,-0.9339998,2.8980553,-1.8663001,-1.1870004,0.06497765,-0.0029595885,-0.6648446,-0.45850813,-1.0439999,0.14600009,-0.42799994,0.56594443,-0.41999993,-2.313267,-0.45699984,0.73935354,-0.0041628703,0.38385797,-0.21041958,-0.9261092,-1.517844
-0.79864544,-0.9138954,-0.41,-0.8,-0.105999894,0.6589217,-4.435,-2.5199995,0.17021522,2.0253046,0.21679908,-0.005853961,-0.39200002,-0.85609835,0.424577,0.73307586,0.2754388,0.6737692,-0.4,0.16000001,1.2348037,-0.84999996,-0.21899897,-0.60999995,-0.45999998,-1.102,0.7364157,0.37149918,-0.4,-0.45999998,-0.065428615,-0.99700004,-0.6,0.4746205,-1.8341992,-1.1324931,-0.58809805,-0.46999997,-0.26,-0.45999998,0.60876983,0.037999988,-2.6980002,-0.40999997,0.97352916,-0.2329032,0.6965174,-0.881996,-3.3559992,-2.5660002
-0.45999995,-1.21,-0.2,-0.4,-0.4,-1.2600001,-1.21,-1.32,-1.4449998,0.14500022,-0.81650025,-0.90199995,-0.4,-0.54999995,-0.29499978,0.71600616,0.08000008,0.4005,-0.2,-0.4,-0.80549985,-1.0,2.1649942,-0.2,-0.2,-1.0,-2.9499998,-0.75,-0.2,-0.2,-3.2059994,-0.1956,-0.2,-0.14499986,-2.1100001,-4.0600014,-0.31,-0.6,-0.6,-0.2,2.499997,-0.2,-2.2800004,-0.4,0.21099976,-1.3100001,1.539999,-0.33999997,0.15680005,-0.8269994
-0.17209913,-1.4686015,-0.45999998,-0.4,0.81700027,1.1020023,-1.7870002,-1.1769996,-0.26929814,1.1236074,-1.5084001,-0.45050025,-0.45399997,-0.4994976,0.014697922,1.0169485,-0.4339993,-2.185002,-0.45999998,-0.46000004,-0.4782995,-0.42000002,-0.32289842,-0.6,-0.65999997,-0.93999994,-0.93565214,-1.9059998,-0.39200002,0.0,-0.37186158,-0.42899996,-0.26,-0.043273784,-2.4924982,-0.88200206,1.1855015,-0.6,-0.060000002,-0.6,0.9481152,-0.2,-1.9340003,-0.6,0.6470218,-1.7533995,0.50970304,-0.78399944,-2.5399997,-1.5661988
-0.16359934,-0.7448572,-0.22000001,-0.3,-0.75599986,-0.31515613,0.2825193,-1.8342496,-0.24209733,-1.0388435,-0.59774876,-0.29889414,-0.4,0.9092544,0.17460144,0.5680523,-0.33824956,-0.11434773,0.14,-0.5,-0.6419977,-0.4,-0.34899926,-0.4,-0.4,-0.86,0.9761438,0.12589721,-0.192,-0.53000003,-0.31457803,-0.25599992,0.020000001,-0.29290286,0.29992712,-0.63439935,0.15964064,-0.8,-0.4,-0.6,0.477687,-0.6,-2.075,-0.4,2.8782372,-0.032647744,0.06574876,-0.34192157,-1.9177498,-1.3772498
-0.11310021,0.16999957,-0.2,-0.4,-0.53,0.95379806,-1.44,-1.0799999,-1.073,-0.9164983,-1.3,-1.1830001,-0.4,0.82400554,0.36889958,1.0380039,-2.049995,-1.4256006,-0.2,-0.2,-0.76999944,-0.6,-1.37,-0.6,-0.2,-0.6,1.2914977,-1.8908001,-0.2,-0.4,-2.198492,-0.24000002,-0.2,0.9070015,0.097000025,-1.3399985,-0.48099962,-0.4,-0.8,-0.2,0.5860005,-0.4,-2.0000002,-0.2,0.824008,-1.4904994,1.2474027,1.0944983,-0.61,-0.83000004
-0.21000001,-1.4000001,-0.2,-0.6,-0.2,-0.41,-0.6,-1.6000001,-0.62,-0.22000001,-0.4,-0.2,-0.4,-0.2,-0.70000005,2.24,-0.45000017,-0.6,-0.2,-0.2,-0.6,-0.4,-0.6,-0.6,-0.4,-0.6,-1.13,-0.2,-0.4,-0.2,-6.919998,-0.2,-0.4,-0.72,-0.22000001,-2.9100003,-0.4,-0.4,-0.2,-0.4,2.4499998,-0.4,-2.2000003,-0.2,-3.0400002,-0.61,-0.4,-0.4,-0.2,-0.4
-1.3060014,-0.56899375,-0.2,-0.39200002,0.32600018,0.3512511,0.17009972,-1.6600001,-1.4909991,-0.4442495,0.62271744,-2.1530013,-0.24,-0.10595137,-1.4379995,-0.24125333,2.6694777,-0.27599996,-0.2,-0.4,0.33830416,-0.4,-1.9930005,-0.4,-0.2,-0.44,2.4477181,0.33460182,-0.2,0.07999999,-1.1238803,-0.052999936,-0.39200002,-0.25949633,-1.8070047,-2.955003,1.3910038,-0.4,-0.2,-0.2,0.28799978,-0.5,-2.1000001,-0.58000004,2.3739622,-3.599001,-1.3234981,0.26039988,-1.4200001,-0.98999995
-0.53999996,-0.90000004,-0.4,0.0,-0.2,-0.61,-0.70000005,-1.01,-0.0040000747,-0.35599998,-0.81000006,-0.81,-0.6,-0.32,-0.90000004,0.41000012,-0.71000004,-0.51,-0.4,-0.6,-0.42,-0.6,-0.72,-0.6,0.0,-1.2,-0.099999756,-0.3,-0.4,-0.2,-3.6599967,-0.4,-0.4,-0.7479996,-1.21,-2.8000002,-0.61,-0.2,-0.4,-0.4,0.7000005,-0.6,-2.0000002,-0.4,-0.35000014,-0.82000005,-0.02,-0.71000004,-0.21000001,-0.3
1.0900018,1.1540004,0.0,-0.2,0.0,-0.7340006,-0.9000001,-1.2,-0.91,-0.41599938,-0.71000004,-0.49,-0.6,0.028000012,-1.3699996,2.1979973,-1.1730005,-1.1700015,0.0,0.0,-0.023999996,-0.2,-0.90000004,-0.2,-0.6,-1.0,-0.1300008,-1.6800002,-0.2,-0.2,-5.573996,-0.4,-0.4,0.64100015,0.47999987,-0.89600086,0.25000006,-0.2,-0.4,-0.08,0.47000173,-0.2,-2.2000003,-0.6,0.3100025,-1.7019986,-0.136,0.54199994,-0.5,-0.19
-0.25000003,-0.8,-0.4,-0.4,0.0,-0.32,-0.6,-1.4000001,-0.62,-0.32999998,-0.3,-0.44999996,-0.4,0.51000017,-0.81000006,3.1299999,-0.44400015,-0.02,0.0,-0.2,-0.72,-1.0,-0.64,-0.4,-0.8,-0.4,0.13999999,-0.5,-0.2,-0.2,-6.7799997,0.0,-0.2,0.51999986,-1.0,-2.8100004,-0.2,-0.2,-0.2,-0.4,1.2700001,-0.2,-2.2000003,-0.2,-3.069999,-0.81000006,-0.1,-1.0,-0.4,-0.41
-0.3549991,-2.52,0.0,-0.6,-1.1,0.37000242,-1.9000002,-2.0100002,-1.7900002,-0.20650096,-1.8440001,-1.3570001,-0.4,-0.12249927,0.7050035,0.62499887,0.14699955,-1.2009996,-0.4,-0.2,-0.54099923,-0.4,-1.16,0.0,-0.46000004,-1.0,0.5760014,-1.394999,-0.2,0.0,-3.2319903,-0.4335,-0.08,0.3030017,-1.4069992,-1.4920025,-0.4999992,-0.8,-0.4,-0.2,0.13900024,-0.6,-2.6000004,-0.6,1.710008,-2.9249992,2.4515107,0.4530026,-0.49999994,-0.54999995
-0.5104986,-1.9530001,-0.03999999,-0.2,-0.42999992,0.6020033,-2.4599998,-1.335,-1.9000002,-0.6914984,-2.224999,-1.5375005,-0.6,-0.6734974,1.5240014,0.45700225,-0.0010003373,-2.1400003,-0.12,-0.2,-1.7300004,-0.485,-1.7200001,-0.24,-0.3,-1.04,1.5669975,-0.5939986,-0.2,-0.4,-2.5704794,-0.93,0.0,-0.5897496,-0.21300012,-1.2280003,-0.17949979,-0.44,-0.445,-0.24,0.120000355,-0.4,-2.7450004,-0.6,2.04051,-2.0290039,1.515498,0.44650245,-0.16,-0.36800003
-0.3239995,-2.116,-0.2,-0.4,-0.54999995,0.4935022,-1.6400002,-1.44,-1.6200001,-2.120999,-1.564,-1.0359998,-0.4,-0.69999886,1.8675002,0.48600113,-0.92800033,-1.8610001,-0.13,-0.2,-0.9650006,-1.0,-1.05,-0.6,-0.4,-1.2,0.8220016,-1.1290019,-0.4,-0.2,-3.190998,-0.37999994,-0.2,0.11999958,-1.1464995,-1.3840005,-0.87199926,-0.4,-0.2,-0.4,0.592001,-0.4,-2.4000003,-0.24,2.1799965,-2.3500018,0.92750144,0.23000027,-0.74000007,-0.55999994
0.044999987,2.6500025,-0.4,-0.2,-0.4,-0.74,-0.3,-1.4000001,-0.801,1.6619982,-0.70000005,-0.5,-0.4,-0.26000002,-0.741,-0.70000005,-0.70000005,-0.91,-0.2,-0.2,-0.62,-0.8,-0.6,-0.6,-0.4,-1.0,-1.1,-0.42999998,0.0,-0.2,-4.820001,0.0,-0.4,-0.81100005,-0.33,-0.65600127,-0.34999996,-0.8,-0.4,-0.6,-0.4,-0.4,-2.2000003,-0.6,-1.914001,-0.53,0.6490001,-0.601,-0.4,-0.6
-2.2750006,-1.0574986,-0.2,-0.59999996,-0.49999997,-1.000599,0.6959013,-1.8141004,-0.26249817,-1.5362014,-0.16635309,0.33305132,-0.4,-0.7788989,2.382427,1.140442,-0.03400075,-0.6768933,-0.19,-0.2,0.44259897,-0.74,-0.12494904,-0.6,-0.120000005,-0.52000004,0.7084679,-2.107,-0.26,0.02000001,-0.7392,0.012000021,-0.26,-0.5640141,-1.805,-0.6808984,1.4805013,-0.25999993,-0.65999997,-0.26,1.1513398,-1.0,-2.2860007,-0.42,0.6587503,-0.52629745,0.16305068,-0.38270032,-2.4929986,-1.0707
0.080000006,-1.2,-0.4,-0.2,-0.4,-0.3,-0.90000004,-1.6000001,-0.62,-0.4,-0.5,-0.41,-0.4,-0.4,-0.90000004,2.9100003,-0.59000015,-0.32,0.0,-0.2,-0.4,-0.6,-0.61,-0.2,-0.4,-0.8,-0.66000056,-0.82000005,0.0,-0.2,-7.5199976,-0.2,-0.4,-0.92,0.9599998,-2.6000004,-0.2,-0.4,-0.2,-0.4,2.3600006,-0.2,-2.6000004,-0.4,-3.3799999,-0.81000006,-0.22000001,-0.6,-0.4,-0.5
0.28849936,0.44124362,-0.15100001,-0.47999993,-0.354,-1.0467004,-0.6697899,0.17259246,-0.096767835,-0.73365235,-0.23909009,-0.40554327,0.055000022,0.16270022,-0.28501976,0.9080054,0.20528033,-0.9870975,-0.655,-0.36499998,-0.2541518,-0.26100004,0.85628504,-0.37,-0.37800005,-0.98499995,0.3976015,-1.5335009,-0.14,0.09000001,2.4074707,0.08654998,-0.33,-0.039199986,-0.45844904,-1.1160715,-0.7332971,-0.215,-0.39499992,-0.08000001,0.8042727,-0.56,0.27752104,-0.14999999,-0.4548425,0.30745944,-0.31040925,-1.5776203,-0.42523143,-0.8849062
-1.0095016,-1.1399999,-0.2,-0.2,-0.31,-1.7429997,-0.4019993,-1.4300001,-1.42,-0.50629926,-1.58,-1.4199998,-0.4,-0.40300006,-1.6204982,0.3029985,-1.9070005,-0.030999523,0.14,-0.4,3.501676,-0.8,0.44000018,-0.2,-0.6,-0.8,2.6764765,-0.41099757,-0.2,-0.12,-2.2660005,-0.049999982,-0.2,0.06674845,-1.1059989,-3.517999,-0.9,-0.4,-0.2,-0.2,0.50700563,-0.4,-2.0800002,-0.2,1.2709906,0.49151886,0.101000406,-0.827999,-0.5799999,-0.61199987
-0.64,-1.0,0.0,0.0,-0.4,-0.63,-0.4,-0.8,-0.73,-0.31999984,-0.2,-0.7750001,-0.6,-0.41,-1.3000001,2.4699986,-0.37000012,-0.6,0.0,-0.4,-0.8,-0.6,-0.71500003,-0.4,-0.8,-0.6,-0.9900004,-0.70000005,0.0,-0.4,-5.8799934,-0.4,-0.4,-0.16000018,-1.4200001,-2.4,-0.4,-0.6,-0.6,-0.8,2.4499986,-0.4,-2.0000002,-0.4,-2.1800015,-0.8,-0.81799984,-0.6,-0.2,-0.8
-0.2,-0.6,0.0,0.0,-0.2,-0.6,-0.8,-1.0,-1.0,-0.4,-0.4,-0.70000005,-0.2,-0.6,-0.8,1.86,-0.36000013,-0.2,0.0,0.0,-0.5,-0.2,-0.90000004,-0.2,-0.6,-1.0,-1.6100001,-0.3,-0.2,0.0,-6.9999976,-0.2,-0.8,-0.51,-0.8,-2.3000002,-0.1,-0.8,-0.2,-0.2,2.36,-0.2,-1.8000002,-0.8,-3.5100005,-0.5,-0.81000006,-0.8,-0.5,-0.5
-0.047499947,0.43740362,0.0,0.0,-0.24000005,-1.0544996,-0.9799997,-1.4319998,-0.95749843,-0.47199613,-0.322499,-2.5222418,-0.4,2.3064525,0.25844264,0.97939926,0.68350774,-0.5655972,-0.03999999,-0.2,-0.36399883,-0.6,-0.3856191,-0.4,-0.2,-0.92,0.12250023,-0.44499975,-0.2,0.04999999,-0.6896002,0.28500003,0.0,0.4905129,-1.5670003,-1.1914959,-0.027499989,-0.4,-0.2,-0.2,1.0030067,-0.4,-2.1000004,-0.4,1.8821217,0.5470123,-0.9474995,-2.1660013,-1.57,-1.2419997
-0.17350055,0.20407598,-0.4,-0.08,-0.51199996,0.37850058,0.21341595,-1.6794991,-1.5211471,-0.32258084,-2.7455823,0.12976189,-0.39000002,-0.5105001,0.46046773,0.20249937,-0.18499976,-1.9489998,-0.5,-0.2,1.2282505,-0.6,-0.7435995,-0.4,-0.4,-0.68,0.5820021,-0.72449857,-0.12,-0.2,-1.4792657,-0.11700006,-0.4,-0.41749895,0.74833554,-0.6232783,-1.1209996,-0.4,-0.4,-0.4,0.96749955,-0.4,-2.6500003,-0.8,1.2939942,-0.7184968,0.43533266,0.39800045,-1.6375,-0.8704999
0.5611029,-2.2660017,-0.2,-0.4,-0.5,-2.813599,-1.9200002,-1.4300001,-0.31899962,3.2024739,-2.787,-1.4544997,-0.4,-1.4600002,-0.88849515,-1.7209877,-0.53349924,-0.2808992,-0.19,-0.2,0.21919975,-0.4,-1.6219991,-0.6,-0.2,-0.8,-1.9540002,-0.43599996,0.11,-0.4,-1.3759576,-0.049200013,-0.03999999,4.495959,-2.252,-3.4994001,1.8801978,-0.4,-0.6,-0.2,2.603744,-0.2,-2.4800005,-0.2,-1.4428935,-1.559,0.73460454,-0.9449987,-1.7300001,-0.72399974
0.76410234,-2.6839995,-0.2,-0.4,-0.71000004,-2.4446003,-2.22,-2.3500001,-0.62799823,2.961483,-2.206,-2.1745012,-0.6,-1.6999993,-1.1915922,-2.7340064,-0.4574998,-0.6128987,-0.19,-0.4,0.06270016,-0.4,-1.8159997,-0.4,-0.2,-1.0,-1.8829993,-0.015999947,0.11,-0.2,-1.3879611,-0.24920005,-0.24,4.989969,-2.432,-2.9884005,2.0286992,-0.4,-0.4,-0.2,3.2667682,-0.2,-2.6600008,-0.6,-1.6478956,-1.6200001,0.27550095,-0.333001,-1.5400001,-1.015
1.1575973,-3.5379996,-0.4,-0.2,-0.31,-2.1816006,-1.5700002,-1.8600001,-0.4769991,3.3204923,-2.8199995,-2.074999,-0.6,-1.7300004,-1.324597,-3.1470017,-0.35499883,-0.4110988,-0.19,-0.2,-0.11430012,-0.8,-1.8050009,-0.6,-0.6,-0.8,-1.9409992,-0.4230001,0.11,-0.4,-1.8029767,-0.5,-0.24,5.175003,-2.0770001,-3.017,1.2411971,-0.4,-0.4,-0.2,3.4930356,-0.2,-2.6400008,-0.6,-1.8734016,-1.0860004,0.5634048,-0.3620007,-1.5200001,-0.44999996
0.30900013,-3.1820002,0.0,0.0,-0.5,-2.0969996,-1.7800002,-1.4100001,-0.40699875,3.024994,-2.6300004,-2.0770001,-0.2,-1.5699999,-1.1244991,-3.4210055,-0.25599915,-0.31549904,-0.19,-0.2,-0.0039998004,-0.6,-1.6380006,-0.4,-0.8,-1.0,-1.3460001,-0.5500001,0.11,-0.2,-1.91197,-0.3,-0.03999999,5.1709957,-2.2440002,-3.6989992,1.1639998,-0.2,0.0,-0.2,3.805067,-0.6,-2.8400004,-0.4,-1.8139997,-1.9200002,0.45650226,-0.82100046,-1.33,-0.90999997
0.00660006,-3.51,0.0,0.0,-0.4,-2.5649996,-1.5400001,-1.4200001,-0.97949684,3.3899882,-2.1100001,-1.6722999,-0.2,-1.5599992,-0.81309795,-3.5720031,-0.022999685,-0.10809942,-0.19,-0.2,-0.3357997,-0.2,-1.4759992,-0.6,-0.4,-0.8,-1.5679998,-0.37000015,-0.045,-0.2,-2.191984,-0.4,-0.03999999,5.0140057,-1.8080002,-4.794999,-0.37529916,-0.4,-0.2,-0.2,4.188428,-0.2,-1.7800003,-0.4,-1.8923997,-1.5300001,0.48240086,-2.5199997,-1.3100001,-0.8519999
-0.8729996,-2.5712924,-0.2,-0.2,-0.4,-2.4885998,-2.4099998,-1.8300002,-1.0705005,3.7073948,-2.0500002,-1.8123,-0.2,-1.5400001,-0.7721494,-4.15402,-0.23000062,-0.26099876,-0.19,-0.2,-0.68000084,-0.8,-1.6010003,-0.4,-0.2,-0.8,-1.9929985,-0.060000025,-0.045,-0.2,-2.1654155,-0.3,-0.03999999,5.049898,-2.0220003,-4.1250005,-0.2719994,-0.2,-0.2,-0.2,4.859301,-0.2,-2.3400004,-0.4,-2.2684608,-1.7000002,0.5845015,-2.4659998,-0.9200001,-0.6909998
-0.18900053,-2.4099998,-0.2,-0.2,-0.2,-2.1586,-1.2100002,-1.23,-0.98775107,2.9889894,-2.4199998,-1.8939999,-0.4,-1.1899998,-0.75699794,-2.3569973,-0.028999662,0.5555028,-0.191,-0.2,0.09475019,-0.8,-1.3570007,-0.4,-0.4,-0.8,-1.8749998,-1.4901161e-08,-0.214,-0.2,-2.0949938,-0.4,-0.03999999,4.5809526,-2.1020002,-4.681,-0.08199995,-0.6,-0.2,-0.4,3.270023,-0.4,-1.8000003,-0.6,-1.3424976,-1.8200002,0.74800277,-2.376,-1.22,-0.6629999
-0.61,-1.1600001,-0.2,-0.4,-0.4,-0.53,-0.76,-1.1560006,-0.70000005,-0.28799996,-0.35799998,-0.49199998,-0.2,-0.21000001,-0.23199989,1.85,-0.06999998,-0.21000001,-0.4,-0.6,-0.72,-0.4,-0.9000001,-0.2,-0.2,-0.8,-1.25,-0.42,-0.2,-0.2,-5.9499984,-0.5,-0.2,0.049999952,-1.3960001,-1.7300031,-0.71000004,-0.6,-0.4,-0.6,2.5920007,-0.2,-2.2000003,-0.4,-2.8059986,-0.27,-0.35799998,-0.2,-0.28,-0.19200002
-0.6997985,0.7958243,-0.6,-0.4,-0.5489999,0.4743218,0.60586166,-1.4243994,-1.2225996,-0.13650036,0.13559964,-1.07075,-0.2,0.42931983,1.1495099,1.0995007,-0.71369797,-1.1273985,-0.2,-0.2,-0.58749855,-0.6,-0.17509933,-0.4,-0.4,-0.6,0.253003,-0.19500005,-0.03999999,-0.2,-0.46238616,-0.16000003,-0.2,-0.26150048,-1.0174396,-0.9382534,0.36802068,-0.6,-0.2,-0.4,0.88799965,-0.6,-1.4000005,-0.6,0.7287095,0.7135016,-0.38719976,-0.51515913,-1.9084994,-1.3964995
-0.4,-0.4399997,-0.4,-0.4,-0.2,-0.72,-0.5,-1.0,-0.61,-0.52399987,-0.41,-0.83,-0.2,-0.4,-0.92,3.5699954,-0.36000013,-0.72,-0.4,-0.4,-0.61,-0.6,-0.71000004,-0.4,-0.4,-1.2,-0.5299992,-1.0200001,-0.2,-0.4,-6.969995,-0.6,-0.2,-0.899,0.7800001,-2.6000001,-0.4,-0.6,-0.6,-0.6,2.309998,-0.4,-2.0000002,-0.4,-2.860001,-1.0200001,-0.6,-0.5,-0.4,-0.506
-0.2828043,-0.89249074,-0.6,-0.43,1.6689938,0.6484142,-2.0240993,-1.9519999,-3.8159986,0.48324642,0.12669742,-3.6329994,-0.8,0.3186995,-0.18912692,0.6939035,0.25810757,-0.53099996,-0.31,0.008999996,0.08229981,-0.88,-1.5895003,-0.45999998,0.20900002,-0.37,0.9497392,0.2500971,-0.42200002,-0.26000005,-0.7117212,-0.12799998,-0.48000002,0.40876445,0.0034027826,-1.5434973,-1.0305045,-0.013000026,-0.6,-0.18,-0.1059993,-1.0,-3.050001,-0.13999999,3.0088706,-0.89158356,-1.9649987,3.3659492,-1.8300002,-1.1529998
-0.15308517,0.5402812,-0.29,-0.14199978,1.3595016,-0.5212927,0.15813616,0.48071527,-0.28490746,0.06746467,-0.1693549,-0.7028746,-0.6474001,-0.7519785,-0.008041949,0.8239469,-0.23443663,-0.5905796,-0.79539996,-0.28160006,-0.7380564,0.091600485,-0.06922456,-0.25379974,-0.83140004,-1.0455996,0.07169442,-0.4040996,-0.334,-0.35199982,4.029932,-1.0120004,-1.4618001,-0.11915568,-0.3098097,-1.3454229,-0.3965319,-0.8774,-0.55159986,-1.0619999,0.65586376,-1.0988,0.10152607,-0.51000005,-0.60602266,-0.80901825,1.0771147,0.59880435,-0.31854343,-1.0246457
1.0844011,-0.22400014,0.0,0.2,-0.71000004,0.11720004,-0.84000003,-1.12,-1.12,-0.6719988,-0.52000004,-1.1500001,-0.4,-0.9279996,-2.5199997,0.61609817,-1.1599994,-0.10000004,-0.2,-0.4,-0.96000004,-0.2,-0.96999997,-0.4,-0.8,-1.6000001,0.25900117,-0.87409997,-0.2,-0.2,-3.4815972,-0.21000001,-0.2,0.089999594,0.83899945,-2.1027985,-0.73,0.0,-0.4,-0.2,1.6489967,-0.4,-2.4000003,0.0,1.9399948,-0.35660025,-0.5010002,-0.95600027,-0.23000002,-0.14
-0.20070067,0.41990355,0.0,0.48,0.007000011,-0.9259977,-1.3830004,-1.5409976,0.03730064,-0.100002296,-0.60919106,-0.44909447,-0.4,0.5617039,1.8751618,0.8576967,0.37425104,0.20819995,-0.14,-0.4,-0.7125973,-0.91999996,-0.3945979,-0.45999998,-0.48000002,-0.98,1.091841,-1.0779997,-0.4,-0.2,-0.2777484,0.691,-0.4,0.22593823,-0.28520072,-1.4624984,1.8412127,-0.34,-0.6,-0.26,0.7548445,-0.32,-2.9640005,-0.38,0.51199377,-0.37419823,0.40570396,-0.48539826,-2.238,-1.8410001
-0.9435004,-1.5244999,-0.2,0.0,-0.4219999,-0.24199796,-0.70799977,-2.0029998,-0.7660003,0.21500087,-0.3439993,-0.9249988,-0.2,0.20149913,1.5514992,0.35200062,0.31000006,-0.818999,-0.4,-0.6,2.0434985,-1.0,-1.0934999,-0.4,-0.8,-0.96,0.40500227,-0.36600024,-0.2,-0.2,-2.4355035,1.9260002,-0.030000001,-0.23099993,-0.28199846,-0.4520025,-0.69799787,-0.8,-0.2,-0.23,0.35600173,-0.4,-2.5000005,-0.02000001,1.6870149,0.4875057,-1.0275002,0.31550145,-1.0970001,-0.962
-1.7770002,-0.11399914,-0.4,0.0,0.67600346,0.2596981,0.9424785,-1.72,-0.59499973,-0.6979932,1.1742916,-2.104,-0.22000001,-0.457492,-1.5390006,0.04349748,2.8331792,-0.55200094,-0.393,-0.2,0.2119011,-0.6,-0.52299947,-0.4,-0.8,-1.02,2.7759614,-0.20520152,-0.2,-0.62,-1.2419753,-0.6841997,-0.2,-0.26500037,-1.2550014,-2.9790018,0.34160164,-0.4,-0.4,-0.6,0.39650136,-0.6,-2.1000001,-0.24,2.0829554,-1.8570002,-2.5329988,-0.28999797,-2.0500002,-1.25
-0.530697,0.6950781,-0.9621999,-1.4180002,-0.6169994,-1.2822984,-0.27517638,0.6592015,0.275863,-0.79984635,-0.2994391,-0.17408048,-1.1222001,-0.7599911,-0.1666901,1.1050053,-0.24163972,-1.1885117,-0.8619999,-0.832,-0.48937607,0.19979793,0.13897227,-0.41299966,-0.6011997,-1.9381989,-0.38010207,-1.1787009,-0.85499996,-0.56899977,4.5574,-1.7702502,-1.8570005,-0.17464493,0.12878615,-0.7915287,-0.60401267,-0.8211998,-0.43820003,-0.2609999,1.2488875,-0.5879995,-1.3174361,-0.81799996,-0.6578852,-0.39219016,-0.33929336,0.075755045,0.31775087,-0.68223006
-0.043001987,-0.87399316,-0.4,-0.010000015,1.728293,0.7439801,-1.550645,-1.9074997,-2.672,0.613773,-0.21100329,-2.8995025,-0.6,0.26221812,-0.2383745,0.6994171,0.269,-0.5118,-0.29299992,-0.18000002,0.18600525,-0.88,-0.5834985,-0.45999998,-0.27999997,-0.110000044,0.96787274,0.30599836,0.13800006,-0.09000001,-0.47760367,-0.6349996,-0.48,0.5219227,-0.11029426,-1.5046086,-0.92534786,-0.493,-0.40000004,-0.72,-0.034297287,-0.2,-3.4700003,-0.28,2.9662917,-0.9374888,-1.2912922,3.2419703,-1.8510004,-1.4682499
0.53460675,-0.71799856,-0.44,-0.03999999,-0.6699997,0.79770285,-2.7199996,-1.3210002,-2.2128513,-1.1718965,-0.54349816,-0.66319793,-0.2,-0.5869956,1.3438034,0.48550543,-0.99119604,-1.4609996,-0.019999996,-0.194,-1.8955024,-0.48000002,-0.48484918,-0.4,-0.47399998,-1.12,0.729003,-1.4029996,0.0,-0.274,-0.84999555,-0.47399992,-0.4,-0.35899973,-3.0400007,-1.517208,0.6660039,-0.47399998,-0.8,-0.47399998,0.099750414,-0.48000002,-2.0890002,-0.68,2.5115504,-0.32049903,-0.4324974,0.8170037,-1.8400002,-1.1340004
-1.61,-1.9000002,-0.4,-0.2,-0.89250004,-2.329,-1.9200002,-1.4100001,-1.755,2.5748029,-1.8089999,-1.4729999,-0.2,-1.1987994,0.48179996,0.35999426,-1.274799,-0.74199927,-0.2,0.0,1.8509997,-0.6,-1.09,0.0,-0.6,-1.0,0.96500486,-0.5686999,0.0,0.0,-3.1774988,-0.01,-0.4,0.05999951,-0.027998887,-2.345999,-0.52699995,-0.6,-0.2,-0.2,1.635001,-0.2,-2.6000004,-0.6,0.21000038,1.4855038,-1.6100001,0.11680036,-0.49,-0.76
1.6905745,-0.6143926,0.158,0.116,-0.7860003,-0.24314635,0.07920197,-2.6305008,-0.43975815,-0.98407996,0.25492945,0.56695646,-0.43999985,0.034302488,-0.28805488,0.864249,-0.8397383,-0.6571892,0.23500004,-0.64,-0.1562015,-0.88199997,0.2783703,-1.1,-0.446,-1.2839999,0.62742716,-0.79479605,-0.45000002,0.274,0.8950401,-0.50649995,-1.06,-0.033146344,-0.41027436,-0.97610337,-0.61989814,0.48400003,-0.07200001,0.07399999,1.0657488,-0.09199997,-2.4220004,-0.7999999,1.9676359,0.62994397,-0.8901037,-0.6899988,-0.3098687,-2.069773
-0.95999956,-0.90299934,0.0,-0.2,-0.31,-1.8754996,-0.03199981,-1.3990002,-1.3330001,-2.2560017,-1.8930002,-0.9019998,-0.4,1.7145994,0.1756201,-0.2369988,-0.2930602,-1.793,-0.2,-0.2,-1.1495,-0.6,-0.713,-0.4,-0.4,-1.0,0.58719766,-0.9799988,-0.2,-0.2,-2.4371982,0.4789998,0.0,-0.67540014,-2.8419995,-1.6520003,-1.266,-0.4,-0.2,-0.2,0.6320016,-0.4,-2.2000003,-0.4,2.5978012,-0.91099876,-1.5030004,-1.9800001,-0.75,-0.16400003
