0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.666697,-0.9709745,-1.1828417,0.25065878,0.4787454,-0.001005427,-1.0413071,-0.69255483,-1.7545047,0.30844715,0.42869094,-0.024043068,0.14600301,-0.5195428,-0.57238024,-0.40219367,-0.29354346,0.1438042,-0.44680032,-0.37255028
0.02373593,-0.22358453,0.7604684,1.3556368,-0.45828122,-0.20850307,-0.3322028,-0.76567066,-0.3793602,-1.4008585,-1.0929756,-0.5589833,-0.63285434,-0.037603244,-0.5752453,-1.6188886,0.34642595,-1.1102604,-0.31230465,-0.5031029
-3.3799975,-1.0139996,-0.7739997,-0.55200005,-0.4319994,-1.1579981,-0.41599995,-0.8499995,-0.6419999,-0.7999998,-0.78199977,-0.6399999,-1.4319992,-0.592,-1.4579978,-0.8519997,-0.5040001,-1.719999,-0.8239995,-0.69999987
-1.1072232,-0.32503363,-1.1553597,-1.0243999,-0.89507884,-0.9415486,-1.2239996,-0.7085108,0.19851883,0.4317918,0.23147605,0.91659844,-0.2749482,-0.16002253,-1.1890271,0.5983143,-0.77975917,0.2501966,-0.42658892,0.06488037
-0.7426664,-0.3976389,-0.8302989,-0.6307989,-1.3447429,-0.8821651,-1.0879995,-0.9757902,-1.1682972,-0.07180413,-0.58350116,-0.3000997,-0.04840096,-0.9010995,-1.2048663,-0.096900724,-0.6447995,0.20251265,-0.52029854,0.14610024
0.3941562,-1.2848183,0.7957567,1.796972,-0.7347307,0.08679737,-0.6149312,-0.68743813,-0.1752522,-1.6160381,-1.1700898,-0.8968236,-0.3945237,-0.10433045,-0.6141559,-1.7144985,-0.1469897,-0.699002,-0.35398865,-0.21650115
-1.486546,-1.3382939,0.8491156,2.080347,-1.389494,-0.76989144,-1.1565945,-1.0127801,0.41679877,-1.9653921,-1.7625967,-1.667792,-0.2012969,-0.14290024,-0.7879761,-1.1187985,-0.08070019,-1.5186899,0.1014989,-0.41500065
-0.79185826,-0.9534018,0.1410061,0.35550097,-0.12780185,-0.38120806,0.66880965,-0.80898416,-0.33660135,-1.5452936,-1.2800958,-1.2051978,-1.2758776,-0.99759793,-0.59068346,-0.6499982,0.4572966,-1.0508947,-0.43540537,-0.67199993
2.053077,-0.43505886,-0.34944713,-0.47525808,-0.554905,-0.28670877,-0.69813347,-0.46724838,0.0077594332,0.3780543,-0.14384626,-0.6793127,0.43221635,0.27845272,-0.4335576,-0.065671586,-0.7054855,-0.07757595,-0.23506695,-0.52916265
-0.90734756,-0.12362468,0.06873965,-1.0993977,-0.63864034,-0.8278728,-1.0469974,-0.41355783,1.6582863,-0.37370172,-1.1982735,-0.6319804,-0.07912493,-0.3854208,-0.8237997,-0.14995837,-0.5746189,-0.3957472,-0.7256179,-0.52044004
-0.5875782,-0.7778325,-1.3054417,0.32322004,2.0495594,-0.2586322,1.0144466,-0.22330447,-1.0557983,-1.9179976,-0.7948387,-1.3848382,-3.2196949,-1.2736984,-0.8812686,-1.2247987,-0.35190368,-1.2335149,-0.98917705,-0.9165996
0.6420284,1.0123891,0.78428984,-0.85905385,-0.21552254,-0.14517194,-0.6075946,-1.561195,-1.2608514,-1.0301074,0.8263194,-0.7904892,0.3995753,0.3612524,-1.098193,-0.9226976,-0.3709064,-0.433622,-0.2171793,-0.155799
0.6021374,-0.3411239,0.28886628,0.32851523,0.57229906,-0.06333394,0.6893633,-0.68244904,0.40781146,-1.9183265,-1.3393117,-1.1852039,-1.7221287,-0.8867435,-0.5892762,-1.214889,-0.69518155,0.205606,-0.4470477,-0.1847792
-1.7736434,-1.1037982,0.28899974,-0.4994022,1.4748293,-0.96038896,-0.06430079,0.14730242,-0.71349996,-1.3703989,0.26200038,-0.98699963,-2.6746984,-0.93609965,-0.5843988,-1.0989996,-1.034695,-1.3185962,-0.5027955,-0.6089999
-0.041162133,-0.6923697,-0.7631418,-0.5893242,-0.8288785,-0.99835515,-1.1393704,-0.5134674,-1.0936952,0.42011285,1.5767804,1.4852026,-0.6095827,-0.7146083,-0.5894216,-0.23047231,-1.5380422,0.58253855,-0.15313528,0.15318939
-3.7119973,-1.2319994,-0.49800023,-0.572,-0.63799953,-1.1149987,-0.7839997,-0.5779996,-0.5250001,-0.6599999,-0.58,-0.54,-1.4999992,-0.56,-1.069999,-0.71999985,-0.72399986,-1.5619991,-0.9029994,-0.61999995
1.9739002,0.36876136,-0.097274244,-0.059415102,-0.047013894,-0.19070669,-0.32368454,-0.44660112,0.44839722,0.1629222,-0.15359332,-0.45225966,0.06482396,0.44155523,-0.21778242,-0.33114758,0.096771725,0.09901239,0.17288525,-0.45810616
0.6601415,1.0914321,-0.2301138,-0.39030328,-0.05358831,-0.4869174,-0.7431764,-0.73816663,1.276476,-0.3054216,-1.1723523,-1.0832102,0.0923913,0.6591901,-0.87062943,-1.1512626,-0.12184434,0.31621343,0.02313159,-1.3589803
0.85177594,1.5469605,-0.3448079,-0.6403722,0.112637624,-0.2668046,-0.62169266,-0.8349324,1.312954,0.06313802,-0.9570729,-0.9583857,0.5495198,0.6555317,-0.8205162,-1.0784845,-0.35299677,-0.38958386,-0.26078546,-1.2951114
-1.1790657,-0.6552758,-0.20556258,-0.29716256,0.95872825,-0.27851224,1.0627486,-0.64378434,-1.0031996,-1.5163977,-1.2259985,-1.0173992,-2.7077944,-1.1283991,-0.70229465,-0.95579934,-0.055401985,-1.3155937,-0.3337056,-0.8745999
2.0630672,-0.02000216,-0.10204278,-0.10653292,-0.27018756,-0.124819115,-0.21826662,-0.47817233,-0.07668453,0.34289953,-0.0048433784,-0.42117402,0.2732263,0.47739953,-0.055511877,-0.17726794,-0.36655864,0.12292297,-0.08555431,-0.83920485
-1.9167281,-1.0944169,-0.73217607,-0.9495984,0.32482308,-0.3963881,1.4722341,-0.4850221,-0.8519795,-1.2165788,-0.8229395,-0.8975796,-2.5315368,-0.85497975,-0.7738046,-0.9147797,0.5920432,-1.7623757,-0.2847057,-0.7053799
-2.5954235,-1.2249998,0.19859895,0.34899864,1.1914159,-0.4528049,0.10759671,-0.39599988,-0.92599994,-1.2349995,-0.7299997,-0.89399976,-2.3999972,-1.0489997,-1.0743964,-0.9169998,-1.5179935,-1.693397,-0.89579684,-0.7619998
1.9358051,0.27424622,0.27621242,0.0056953607,-0.33909366,0.05528079,-0.73466295,-0.95440954,-0.60264385,0.06735207,0.40753478,-0.8232517,0.49985832,0.8552128,-0.39892828,-0.7715302,0.17666283,-0.49569705,-0.5909057,-0.90665466
1.132376,-0.74796855,-0.6195244,-0.2988477,0.011321626,-0.29724634,-1.1412703,-0.50359374,-0.102029294,0.38564622,0.30561632,0.4187622,0.3619967,-0.39146206,-0.91348803,0.30265233,-1.1580569,0.59736955,-0.15453945,0.30113822
1.7966429,-0.30857176,-0.13015723,0.109909296,0.04563923,-0.08596966,-0.6924207,-0.51538575,0.00090870634,-0.15329492,-0.3828756,-0.7677429,0.54352367,0.17731014,-0.30385906,-0.36309242,-0.7187981,-0.058593445,-0.14690186,-0.2994177
1.4656705,0.037468284,1.0910447,-0.115412444,-0.38927782,-0.41187754,1.13581,-0.95394635,0.3300263,-2.3018565,-1.4338284,-1.5444883,-1.4961934,-0.29143474,-0.25717068,-1.3700949,-0.35233584,0.08715284,-0.2762474,-0.39838123
-0.18804492,0.7918311,0.6714321,-0.4274021,-1.3786842,-0.82575816,1.6232522,-1.2548602,1.0201172,-2.2503967,-1.8401966,-1.2753986,-2.6165843,-1.016198,-0.8441595,-1.4398974,-0.62759936,-0.4502969,-0.25149962,-0.6917999
1.0004064,0.5118298,-0.07314552,-0.35510767,-0.46486947,-0.7153265,-0.78964895,-0.9890501,-1.2792338,0.6783184,0.068985716,-0.6487875,0.35329324,0.60574466,-0.4472171,-0.8238612,0.6349834,-0.9436393,-0.40792006,-0.12738083
1.6333045,-0.83266175,-0.7956334,-0.031222302,-0.4380592,-0.6452564,-1.3781403,-1.1436957,-1.3735417,0.6994532,0.47647893,-0.4030713,0.4740891,-0.30317673,-0.80751514,-0.7773892,-0.075258635,0.01537396,-0.33620778,-0.34856477
0.9724072,-0.35102212,-0.5690169,-1.5205735,-0.6598973,-0.57650256,-1.9860557,0.7607928,-0.62083805,0.13249263,0.546892,-1.6559716,0.73597413,0.20940991,-0.5664228,0.51905626,0.7403216,-0.25377005,-3.0072925,0.30159625
-0.5252178,-0.56494385,-0.9147304,0.080538064,-0.7981281,-1.3339242,-0.72499865,-0.526789,0.124534234,-0.31882033,-1.1695715,-0.75251967,-0.7719625,-0.7851992,-0.81599337,0.6671782,-0.10126638,-0.7687977,-0.66492766,-0.38028073
0.32710797,-0.8223414,-1.1266757,0.20086913,-0.61877596,-1.3725659,-0.56660205,-1.3585284,-1.3876408,0.1669217,-1.7118508,-0.22956218,-0.67563754,0.078088656,-0.98983616,0.3788387,0.075918004,-0.335457,0.02681958,-0.45138136
-1.1394299,-0.6235997,0.5388,0.40760216,0.05479988,-0.23801073,-0.2888031,-0.3622117,-0.576399,-1.7761956,-1.214197,-1.317197,-1.8767763,-0.51700157,-0.81239223,-1.0741994,0.40179798,-1.560789,-0.3823925,-0.6483995
-0.77416825,-0.5162563,0.8128266,1.1902144,-1.4638958,-0.4149482,-1.2467763,-1.0273821,-1.3716756,-1.8333127,-1.5081767,-1.2983963,0.3709959,-0.64600015,-1.1676843,-1.2157575,0.9460107,-1.5836687,-0.20965004,-0.76660055
1.5306625,-0.854883,0.13632742,-0.4587688,-0.16326806,-0.24025093,-0.25551513,-1.0012035,-0.15512753,-1.412593,0.42809612,-0.2536067,-0.654845,-1.0449446,-0.9748457,-0.6689968,-1.4082448,1.0556396,-0.040548965,-0.042871185
-0.908736,1.9646631,-0.7119979,-0.7464978,-0.4041004,-0.8144975,-1.2720962,-0.9715356,2.5171015,0.53684616,-1.3958948,-0.6154593,-0.23470247,-0.17050076,-1.0863456,-0.2972607,-0.15070121,-0.9364871,-0.2882944,-0.60090137
1.3612458,0.31330097,0.7626739,-0.46890542,-0.13007829,0.14006801,0.40701014,-0.8398456,-0.21166931,-0.7768419,-0.41413012,-0.46416813,-0.6234559,0.22271419,-0.4806702,-1.1279782,-0.07625484,-0.2698446,-0.34437287,-0.7830665
-0.7655211,-0.18195915,0.6375172,-0.17489938,-0.53687704,-0.67723626,0.6125058,-0.8702685,-0.723599,-1.2847971,-1.2168982,-0.95639855,-2.0893474,-0.930879,-0.70517665,-0.7966785,0.22959952,-1.1300523,-0.16589953,-0.76967955
-2.6679928,-0.7401991,-0.5774002,-0.79599965,-1.2189994,-1.0879961,-1.1079996,-0.7953992,-0.53099996,0.10579968,-0.18179986,-0.612,-0.16299923,-0.3144002,-0.8413956,-0.4671997,-0.4732003,-0.95959663,-0.9153991,-0.6381998
-1.0695145,-0.32130283,0.48060182,0.044699665,-0.90899545,-0.5119886,0.63411325,-0.9079901,-0.6611988,-1.4919986,-1.273999,-0.87559915,-1.9422911,-0.44290075,-0.71988124,-0.91839904,0.018797237,-1.578794,-0.34510782,-0.5942999
1.4842416,-0.7572322,0.14462154,0.55253315,-0.49242076,-0.31935263,0.50751483,-0.69831336,-0.68041867,-1.1939726,-0.5492758,-0.5644852,-1.0686041,-0.05236021,-0.38861275,-1.2603967,-0.17782263,-0.5731917,-0.29569766,-0.3116594
-0.4589927,-0.6128201,-0.40236467,0.3068998,1.5398979,-0.032380354,-0.061599076,0.11793754,-0.4330001,-1.6599971,-0.835799,-1.1469991,-2.55971,-0.8952596,-1.0889775,-0.2409599,-0.5132964,-1.3348123,-1.1715695,-1.0102596
2.3373013,-0.6309705,-0.20298433,-0.63999295,0.023233682,-0.07154189,-0.8356784,-0.7713946,0.20598198,-0.3720386,-0.055217102,-0.104733095,0.3764853,-0.5215357,-0.6266524,0.23491219,-1.3437228,0.84280044,-0.24345215,-0.73443955
-0.9374699,0.09094307,-0.7659985,-0.47339958,-0.01080191,-0.32828623,-1.0269979,-1.1025703,1.8370944,-0.096132815,-0.5112353,-0.59932023,-0.34956145,-0.83999914,-1.010547,0.041384913,-1.2943989,-0.009829798,-0.77290106,-0.17431772
-0.7002381,0.49389973,-0.25050136,-0.41910106,-0.9909987,-1.1881773,-0.674599,-1.1327931,0.20779894,-0.7280019,-0.6998995,-0.5036002,-1.2725791,-0.86499935,-0.9935872,0.17130025,-1.0851988,-0.12890211,-0.35160366,-0.24140057
-0.81803215,-0.080702834,1.5808864,-0.57270056,0.7090147,0.08018945,1.2740774,-0.7717917,-0.5834004,-1.6315975,-1.2147967,-1.4793979,-2.6353836,-1.265198,-1.3676249,-1.1943986,-0.56159335,-0.6902958,-0.18429835,-0.984199
-1.06544,-0.17577972,0.8899755,-0.8842201,0.18070212,-0.5770824,0.7902164,-0.65059036,-0.7659991,-1.6559983,-0.8145985,-1.0243992,-2.8848953,-0.7724198,-0.88348573,-0.8624196,-0.8016166,-0.92900294,-0.3602846,-0.61942
-3.3399956,-1.0759994,-0.716,-0.53600013,-1.1519995,-1.0039988,-0.95599973,-0.7180002,-0.7079999,-0.6039998,-0.504,-0.47200015,-0.99999946,-0.40800017,-1.0559987,-0.69399977,-0.5520002,-1.5559992,-0.6960003,-0.72599983
-2.2489893,-0.868999,-0.37200135,-0.16200046,0.39899862,-0.8259961,-0.11700033,-0.7819981,-0.36100027,-0.94399965,-0.8929996,-0.7439998,-2.1059985,-0.6,-1.1339943,-0.87199974,-0.70299995,-1.740997,-0.8579985,-0.80799973
0.108424835,1.7040474,-0.080382526,-1.1704959,-0.73398525,-1.6888849,-0.042701915,-0.24374872,-0.985098,-0.532879,-1.4087064,-0.42207986,-0.91993904,-1.5314761,-0.60380864,-0.80680263,-0.05740089,-0.25313163,0.3847214,-0.48548245
-1.3674355,-0.4350484,-0.037050784,-0.3295009,-0.57199883,-0.86259174,-0.79774785,-0.33525217,-0.47660014,-0.6424994,-0.76424915,-0.5396508,-0.93164414,-0.43735093,-1.0779871,-0.6442489,0.4169491,-0.91219616,-0.14624967,-0.64304966
1.8762965,-0.6204294,-1.0960194,-0.3438115,-0.21698964,-0.34498495,-1.2898991,-0.8081517,-1.2482866,0.81789243,0.2162673,0.25976124,0.44438824,-0.04688058,-0.62339896,0.17909412,-1.0300363,-0.040536404,-0.08719557,-0.18077695
-0.9617996,-0.98152274,0.45641637,0.18719923,2.545492,0.11014042,-0.014499554,-0.027502362,-0.99293673,-1.5889151,0.46993777,-1.2193966,-2.921869,-1.323497,-1.1301824,-1.3936373,-0.47668788,-0.5501706,-1.0535971,-0.38770044
-2.8687904,-0.98739916,-0.45740056,-0.075400196,-0.26040027,-0.57459694,0.1570005,-0.5581974,-0.62100005,-1.1239996,-0.93639964,-0.7549999,-1.9469988,-0.7033999,-0.76459634,-0.93299973,-0.10680063,-1.7159985,-0.50200015,-0.7813998
0.32820684,-0.2721303,-0.41865578,-1.4886893,-0.84851694,-0.6717079,-2.0721364,1.2713588,-0.046202213,0.27241054,0.5654326,-1.9236883,0.58026916,0.059690803,-0.80685556,0.48478538,0.9345509,-0.009193266,-3.5432918,0.18555647
1.2836522,-0.13159618,-0.10314187,-0.4266281,0.03127029,-0.17227124,-0.9447327,-0.99639815,0.6348329,-0.94033015,-0.65117323,-0.7675615,0.015462276,-0.9304169,-0.7992104,0.1129664,-1.8211108,0.7603895,-0.47323713,-0.22871749
1.8494155,0.245832,0.5077187,-0.24497642,-0.5192642,0.19713232,-0.7097233,-1.054265,-0.8454761,-0.38048646,1.1080035,-1.2671943,0.5190194,0.44727618,-0.7364563,-0.7084395,0.29505095,-0.3063913,-0.6187603,-0.8557862
-2.1946754,-1.4456979,0.06739985,-0.15459932,1.8762361,-0.24120152,-0.19879997,-0.1276001,-0.9113994,-1.3539991,-1.0803994,-0.9479995,-2.697198,-0.79699963,-0.9453948,-0.9421996,-1.0291991,-1.5945954,-0.7261943,-0.90559965
-2.9380014,-0.9739991,-0.35100022,-0.47400016,-1.1859993,-1.1609973,-0.8929997,-0.4779999,-0.2260001,-0.37200016,-0.604,-0.48300022,-1.0419993,-0.4630002,-1.1139973,-0.68399984,-0.46000025,-1.5089974,-0.6019996,-0.69099987
-0.2882323,-0.44209328,-0.035153456,0.07837134,-0.044571266,-0.39549607,0.968258,-0.72155577,-0.5608687,-1.746748,-1.0587152,-1.1068689,-2.2925045,-1.1383699,-0.674454,-0.9835167,1.0530834,-1.0897461,-0.21368253,-0.56331795
0.8397901,-1.1186463,0.32050887,0.55966514,1.6134738,-0.003738027,-0.008706793,-0.5770236,-0.47623843,-1.8842987,0.0036032628,-1.1775835,-1.3432692,-1.0390407,-0.5610855,-1.0650632,-0.9750626,0.31060538,-0.95515543,-0.07522021
-2.1582994,-1.2003983,-0.44140133,-0.7546,0.9924304,-0.28940868,0.8900268,-0.3070014,-0.9245999,-1.2669994,-1.0891992,-0.8949996,-2.2155979,-1.0455996,-1.0733832,-1.0555996,0.07660039,-2.0177975,-0.32599178,-1.0199996
0.520618,-0.8000054,-0.018465042,1.9209985,-1.1155965,0.09877852,-0.31171986,-0.8667881,0.12637717,-0.7584837,-1.0621828,0.15019427,-0.11490787,0.9252581,-0.341036,-1.0690947,-0.079301864,-0.5044347,0.057186946,-0.5233959
-2.7519658,-2.5037973,-1.1009995,2.6520143,-2.236198,-0.6821659,0.28520063,-1.242175,1.5590364,-1.299998,-1.5451987,0.81581914,-0.52480686,1.886623,-1.7211593,-0.98959833,-1.1291975,-2.3039954,-0.43860352,-0.85559946
-2.2601893,-2.2649977,-0.47120008,2.3288083,-1.953998,-1.230976,-0.9291995,-1.0879897,-0.10600066,-1.3819984,-1.3993992,1.363208,-0.55600184,2.2174127,-1.1395775,-0.8957992,-0.25120017,-2.1501975,-0.41660202,-0.8481998
-2.4901848,-1.9549981,-0.49360046,2.3740098,-2.1099985,-1.2151785,-0.6819999,-1.4595869,-0.21740009,-1.2999977,-1.2549992,1.2904097,-0.4770007,2.4720097,-1.2349758,-1.0189993,-0.16560026,-2.0419981,-0.22920296,-0.75999975
-1.2987481,-2.9518132,-1.6013906,3.3367338,-2.238997,-0.7188266,0.13920286,-1.5244305,0.889737,-1.713787,-1.8742164,0.931642,-0.23104006,2.4996433,-0.9748332,-1.0056993,-0.26220647,-2.0705671,-0.54726565,-1.2086177
-1.3190552,-2.786413,-1.4629922,3.5143368,-2.2707944,-0.53132576,0.3154041,-1.2897297,0.7857462,-1.666986,-1.9170165,0.9864445,-0.28104496,2.7174358,-0.94382495,-0.9556987,-0.54140407,-1.7504662,-0.7302681,-1.078818
-2.1845596,-2.350397,-0.9743984,2.8264115,-2.1179981,-0.77595156,0.22039989,-1.4097675,1.6814378,-1.4569979,-1.6019982,0.37522247,-0.16439934,2.1300266,-1.559143,-0.5459991,-0.9475966,-1.9737921,-0.7236007,-1.0137997
-1.2649331,-0.36109787,0.21759807,1.3161169,-1.5839967,-1.3451632,-0.8010998,-1.3269795,0.04349899,-1.0737969,-1.3124979,-0.8636978,-0.48470217,-0.14530069,-0.93578094,-0.77789843,0.41900367,-1.55459,0.1924008,-0.5728
1.1678176,-0.98014027,-1.0764865,-0.4510898,-0.0033923164,-0.7123421,-1.015183,-0.91014427,-1.5310258,0.5572852,0.25560245,1.256319,0.36463597,-0.46264508,-0.6880614,0.74861526,-1.1587527,0.28318378,-0.4080386,-0.06455654
1.0629048,0.081456825,0.7189491,-0.06360028,0.34784102,-0.6705792,0.6723873,-0.83925796,0.10048781,-1.6455332,-1.8549293,-0.44579208,-1.2002599,-0.5963625,-0.6551974,-0.97920245,-0.2549892,-0.07577818,-0.33226478,-0.5269041
